Review_date,Title,Series,Author,Overall_Rating,Genre,Price,Reviewer,Individual_Rating,Review_Date,Review,Pages_published,Description
2023-07-03,Wildflower: A Memoir,,Aurora  James,4.41,"['Memoir', 'Nonfiction', 'Fashion', 'Biography']",Kindle $13.99,Natalie Murphy,Rating 5 out of 5,"May 13, 2023",1000/10. Loved it. Aurora’s story telling is captivating. Lots of things in this book that I did not know about her and just wow can’t recommend this enough. I just love her!,"304 pages, Hardcover                             First published May 9, 2023","This extraordinary memoir of struggle and perseverance offers new ways of envisioning economic equality for                                 everyone                                --from a leading activist and fashion pioneer.                              Aurora James's story is not a ""success story."" Or at least, it shouldn't be told that way. Having dropped out of high school, struggled with body image, and dabbled in street racing, her eventual arrest might have been her rock bottom. But as a visionary and optimist, that experience became one of many that reshaped her way of thinking about the world. After a brief modeling stint, James discovered the real power in creating for the runway and started her own business in a flea market, a sustainable fashion line showcasing traditional African design that would become an award-winning international brand. Then she founded one of the fastest-growing social justice nonprofits, the Fifteen Percent Pledge. But none of this came from a desire to ""succeed."" It came from a desire to forge a new creative path--and to lift others up alongside her.                              Already a rising star in fashion and the first Black American female designer to win a CFDA Award, James was inspired by the activism that swept the nation in the summer of 2020 to think bigger about how to empower Black business owners. With an idea and an Instagram post, she founded the Fifteen Percent Pledge, which challenges retailers to commit 15% of their shelf space and spending power to Black businesses. To date, more than two dozen of the world's most recognized retailers have taken the pledge, redirecting $10 billion in revenue to Black brands.                              Empowering and full of heart,                               Wildflower                              is the story of how Aurora James got to where she is now and a rallying cry for those eager to make change."
2023-07-03,Wildflower: A Memoir,,Aurora  James,4.41,"['Memoir', 'Nonfiction', 'Fashion', 'Biography']",Kindle $13.99,Sara K,Rating 5 out of 5,"May 15, 2023",Beautifully honest. Inspiring.,"304 pages, Hardcover                             First published May 9, 2023","This extraordinary memoir of struggle and perseverance offers new ways of envisioning economic equality for                                 everyone                                --from a leading activist and fashion pioneer.                              Aurora James's story is not a ""success story."" Or at least, it shouldn't be told that way. Having dropped out of high school, struggled with body image, and dabbled in street racing, her eventual arrest might have been her rock bottom. But as a visionary and optimist, that experience became one of many that reshaped her way of thinking about the world. After a brief modeling stint, James discovered the real power in creating for the runway and started her own business in a flea market, a sustainable fashion line showcasing traditional African design that would become an award-winning international brand. Then she founded one of the fastest-growing social justice nonprofits, the Fifteen Percent Pledge. But none of this came from a desire to ""succeed."" It came from a desire to forge a new creative path--and to lift others up alongside her.                              Already a rising star in fashion and the first Black American female designer to win a CFDA Award, James was inspired by the activism that swept the nation in the summer of 2020 to think bigger about how to empower Black business owners. With an idea and an Instagram post, she founded the Fifteen Percent Pledge, which challenges retailers to commit 15% of their shelf space and spending power to Black businesses. To date, more than two dozen of the world's most recognized retailers have taken the pledge, redirecting $10 billion in revenue to Black brands.                              Empowering and full of heart,                               Wildflower                              is the story of how Aurora James got to where she is now and a rallying cry for those eager to make change."
2023-07-03,Wildflower: A Memoir,,Aurora  James,4.41,"['Memoir', 'Nonfiction', 'Fashion', 'Biography']",Kindle $13.99,Jackie Flooks,Rating 5 out of 5,"May 19, 2023",Incredible journey of courage. Aurora continues to make meaningful changes despite facing multiple obstacles. Beautiful and inspirational.,"304 pages, Hardcover                             First published May 9, 2023","This extraordinary memoir of struggle and perseverance offers new ways of envisioning economic equality for                                 everyone                                --from a leading activist and fashion pioneer.                              Aurora James's story is not a ""success story."" Or at least, it shouldn't be told that way. Having dropped out of high school, struggled with body image, and dabbled in street racing, her eventual arrest might have been her rock bottom. But as a visionary and optimist, that experience became one of many that reshaped her way of thinking about the world. After a brief modeling stint, James discovered the real power in creating for the runway and started her own business in a flea market, a sustainable fashion line showcasing traditional African design that would become an award-winning international brand. Then she founded one of the fastest-growing social justice nonprofits, the Fifteen Percent Pledge. But none of this came from a desire to ""succeed."" It came from a desire to forge a new creative path--and to lift others up alongside her.                              Already a rising star in fashion and the first Black American female designer to win a CFDA Award, James was inspired by the activism that swept the nation in the summer of 2020 to think bigger about how to empower Black business owners. With an idea and an Instagram post, she founded the Fifteen Percent Pledge, which challenges retailers to commit 15% of their shelf space and spending power to Black businesses. To date, more than two dozen of the world's most recognized retailers have taken the pledge, redirecting $10 billion in revenue to Black brands.                              Empowering and full of heart,                               Wildflower                              is the story of how Aurora James got to where she is now and a rallying cry for those eager to make change."
2023-07-03,Wildflower: A Memoir,,Aurora  James,4.41,"['Memoir', 'Nonfiction', 'Fashion', 'Biography']",Kindle $13.99,Ew Lake,Rating 4 out of 5,"May 20, 2023","Reading this on the heels of Radical Empathy, and while visiting Detroit, just brought so much together for me. Inspired and eager to take action and to connect.","304 pages, Hardcover                             First published May 9, 2023","This extraordinary memoir of struggle and perseverance offers new ways of envisioning economic equality for                                 everyone                                --from a leading activist and fashion pioneer.                              Aurora James's story is not a ""success story."" Or at least, it shouldn't be told that way. Having dropped out of high school, struggled with body image, and dabbled in street racing, her eventual arrest might have been her rock bottom. But as a visionary and optimist, that experience became one of many that reshaped her way of thinking about the world. After a brief modeling stint, James discovered the real power in creating for the runway and started her own business in a flea market, a sustainable fashion line showcasing traditional African design that would become an award-winning international brand. Then she founded one of the fastest-growing social justice nonprofits, the Fifteen Percent Pledge. But none of this came from a desire to ""succeed."" It came from a desire to forge a new creative path--and to lift others up alongside her.                              Already a rising star in fashion and the first Black American female designer to win a CFDA Award, James was inspired by the activism that swept the nation in the summer of 2020 to think bigger about how to empower Black business owners. With an idea and an Instagram post, she founded the Fifteen Percent Pledge, which challenges retailers to commit 15% of their shelf space and spending power to Black businesses. To date, more than two dozen of the world's most recognized retailers have taken the pledge, redirecting $10 billion in revenue to Black brands.                              Empowering and full of heart,                               Wildflower                              is the story of how Aurora James got to where she is now and a rallying cry for those eager to make change."
2023-07-03,Everybody Come Alive: A Memoir in Essays,,Marcie Alvis Walker,4.57,"['Memoir', 'Essays', 'Nonfiction', 'Race']",Kindle $12.99,Em,Rating 5 out of 5,"January 24, 2023","In Everybody Come Alive Marcie Alvis Walker writes about being a lover of Black literature but never being able to find a particular type of story. And so she tells us a particular type of Black family story- her story. Growing up with affluent grandparents after her mother dropped her off and left, she never understood if she was being abandoned or if her mother would eventually come back for her. In her mother's eyes, she was better left in the care of her grandparents with the ability to attend predominately white schools with better funding.                                      The opening of the memoir starts with a childhood memory of a white man walking into Marcie's church congregation and disrupting the harmony of worship. A reflection on the way unknown intentions can leave us wondering if we are still safe in our own bodies and in our own communities. There is a thread throughout the essays herein contained that explore the pain of never feeling seen or relishing in the comfort and ease that comes with belonging.                                      The way Marcie writes about her mother is both painful and beautiful, reflective of all the ways daughters admire our mothers for both their strengths and their imperfect humanity. Her mother was God enough to survive a freak train accident but not to escape the voices in her head and there stands Marcie baring witness to it all.                                      The advertisements in between essays are portals back in time displaying the way media portrays blackness adjacent to the way blackness felt in Marcie's experience. Biblical references throughout the storytelling and holy moments told through metaphorical narrative remind us that what trauma teaches us can be sacred, too.                                      Thank you to the author and publisher for the e-arc copy!","288 pages, Hardcover                             First published May 30, 2023","A dazzling memoir that explores what it means to become fully alive and holy when we embrace the silenced stories we've inherited--from the creator of Black Coffee with White Friends                                 .                               In her debut book,                               Everybody Come Alive                              , Marcie Alvis Walker invites readers into a deeply intimate and illuminating memoir comprising lyrical essays and remembrances of being a curious child of the seventies and eighties, raised under the critical and watchful eye of Jim Crow matriarchs who struggled to integrate their lives and remain whole.                              While swimming in rivers of racial trauma and racial reckoning, Alvis Walker explores her earliest memories of abandonment and erasure, of her mother's mental illness and incarceration, and of her ongoing struggles with perfectionism and body dysmorphia in hopes of leaving a healed and whole legacy for her own child. Nostalgic but unflinching, candid yet tender,                               Everybody Come Alive                              is an invitation to be vulnerable along with her as she unravels all the beauty and terror of God, race, and gender's imprint on her life.                              This is a coming-of-age journey touching on the bittersweet pain and joy of what it takes to become a person who embraces being Black, a woman, and holy in America. Alvis Walker's unforgettable writing challenges readers to not only see and hold her story as being fully human, but also to see and hold their own stories too."
2023-07-03,Everybody Come Alive: A Memoir in Essays,,Marcie Alvis Walker,4.57,"['Memoir', 'Essays', 'Nonfiction', 'Race']",Kindle $12.99,Trish Ryan,Rating 5 out of 5,"January 14, 2023","What a collection of writing. Marcie Alvis Walker gives us Incredibly gorgeous, vivid prose that draws you right into the middle of each scene and then unfolds in multiple dimensions around you. I feel like I KNOW the people she describes. And the even-keeled way she addresses both mundane details and heartbreaking shifts and changes is some of the best I’ve read.                                      Thanks to NetGalley for providing a copy of this book.","288 pages, Hardcover                             First published May 30, 2023","A dazzling memoir that explores what it means to become fully alive and holy when we embrace the silenced stories we've inherited--from the creator of Black Coffee with White Friends                                 .                               In her debut book,                               Everybody Come Alive                              , Marcie Alvis Walker invites readers into a deeply intimate and illuminating memoir comprising lyrical essays and remembrances of being a curious child of the seventies and eighties, raised under the critical and watchful eye of Jim Crow matriarchs who struggled to integrate their lives and remain whole.                              While swimming in rivers of racial trauma and racial reckoning, Alvis Walker explores her earliest memories of abandonment and erasure, of her mother's mental illness and incarceration, and of her ongoing struggles with perfectionism and body dysmorphia in hopes of leaving a healed and whole legacy for her own child. Nostalgic but unflinching, candid yet tender,                               Everybody Come Alive                              is an invitation to be vulnerable along with her as she unravels all the beauty and terror of God, race, and gender's imprint on her life.                              This is a coming-of-age journey touching on the bittersweet pain and joy of what it takes to become a person who embraces being Black, a woman, and holy in America. Alvis Walker's unforgettable writing challenges readers to not only see and hold her story as being fully human, but also to see and hold their own stories too."
2023-07-03,Everybody Come Alive: A Memoir in Essays,,Marcie Alvis Walker,4.57,"['Memoir', 'Essays', 'Nonfiction', 'Race']",Kindle $12.99,Sher,Rating 5 out of 5,"June 16, 2023","I loved the audiobook version of this memoir read brilliantly by the author. This collection of essays focuses on racism in the United States. I think it is an important to hear the accounts of people who are affected by this blight every day of their lives (from childhood to adulthood), even (and especially) if you think you already understand and definitely if you are not BIPOC. I've since followed her on Instagram (blackcoffewithwhitefriends) because can't get enough of Marcie Alvis Walker.","288 pages, Hardcover                             First published May 30, 2023","A dazzling memoir that explores what it means to become fully alive and holy when we embrace the silenced stories we've inherited--from the creator of Black Coffee with White Friends                                 .                               In her debut book,                               Everybody Come Alive                              , Marcie Alvis Walker invites readers into a deeply intimate and illuminating memoir comprising lyrical essays and remembrances of being a curious child of the seventies and eighties, raised under the critical and watchful eye of Jim Crow matriarchs who struggled to integrate their lives and remain whole.                              While swimming in rivers of racial trauma and racial reckoning, Alvis Walker explores her earliest memories of abandonment and erasure, of her mother's mental illness and incarceration, and of her ongoing struggles with perfectionism and body dysmorphia in hopes of leaving a healed and whole legacy for her own child. Nostalgic but unflinching, candid yet tender,                               Everybody Come Alive                              is an invitation to be vulnerable along with her as she unravels all the beauty and terror of God, race, and gender's imprint on her life.                              This is a coming-of-age journey touching on the bittersweet pain and joy of what it takes to become a person who embraces being Black, a woman, and holy in America. Alvis Walker's unforgettable writing challenges readers to not only see and hold her story as being fully human, but also to see and hold their own stories too."
2023-07-03,Everybody Come Alive: A Memoir in Essays,,Marcie Alvis Walker,4.57,"['Memoir', 'Essays', 'Nonfiction', 'Race']",Kindle $12.99,Cara Meredith,Rating 5 out of 5,"February 16, 2023","Black, woman, holy. YES. Marcie bares get soul in this exquisite essay collection and it is like taking a drink from the sweetest, saltiest firehose.","288 pages, Hardcover                             First published May 30, 2023","A dazzling memoir that explores what it means to become fully alive and holy when we embrace the silenced stories we've inherited--from the creator of Black Coffee with White Friends                                 .                               In her debut book,                               Everybody Come Alive                              , Marcie Alvis Walker invites readers into a deeply intimate and illuminating memoir comprising lyrical essays and remembrances of being a curious child of the seventies and eighties, raised under the critical and watchful eye of Jim Crow matriarchs who struggled to integrate their lives and remain whole.                              While swimming in rivers of racial trauma and racial reckoning, Alvis Walker explores her earliest memories of abandonment and erasure, of her mother's mental illness and incarceration, and of her ongoing struggles with perfectionism and body dysmorphia in hopes of leaving a healed and whole legacy for her own child. Nostalgic but unflinching, candid yet tender,                               Everybody Come Alive                              is an invitation to be vulnerable along with her as she unravels all the beauty and terror of God, race, and gender's imprint on her life.                              This is a coming-of-age journey touching on the bittersweet pain and joy of what it takes to become a person who embraces being Black, a woman, and holy in America. Alvis Walker's unforgettable writing challenges readers to not only see and hold her story as being fully human, but also to see and hold their own stories too."
2023-07-03,Everybody Come Alive: A Memoir in Essays,,Marcie Alvis Walker,4.57,"['Memoir', 'Essays', 'Nonfiction', 'Race']",Kindle $12.99,Amanda Mckinley,Rating 4 out of 5,"June 6, 2023","Marcie’s writing is luscious and lovely. Reading her words is like savoring a decadent dessert.                                      As a white woman, reading her stories and experiences as a Black single mother was heart-breaking. I was devastated to hear about a classical Christian school in Austin held a debate on whether slavery should have been abolished or not. It’s horrifying to hear something like that. As a mom of two who attend a Christian classical school, I can say in NO WAY would that fly at our school. I hope that Marcie spoke up and pressed in on that issue with that community and that they were receptive to her feedback.                                      Additionally, there were a few situations Marcie shared where a white woman said something deeply offensive and racism. I could not tell from her story if she left it un refuted or not. My hope is that Marcie would gently bring such comments to light. As she mentioned how deeply racism runs in our culture without us even recognizing it, it is so incredibly important to talk about it - and address with gentleness and love, as Christ would do, bc so often, aren’t we blind to our own sins?                                      Marcie’s depiction of the Triune God, 3 in 1, with both male and female qualities was absolutely beautiful. I have always viewed the Holy Spirit as a Mother so this resonated with me.                                      Finally, the hurt that Marcie has experienced from her upbringing, especially her mother, was raw and real and shared in an incredibly honest but also blame-free way. She did such a great job of honoring her family members while also sharing the hard truth and her processing of those feelings.                                      Oh - and I found the home life at her mother’s house with the other Black women fascinating! The hot hair combs and food and talk was so intriguing!                                      And Marcie’s way of weaving news headlines, blurbs, poetry, different voices and narrative was brilliant.                                      Thank you, Marcie, for writing such a vulnerable memoir with such spiritual depth and resonance. I read it in two days. 😂","288 pages, Hardcover                             First published May 30, 2023","A dazzling memoir that explores what it means to become fully alive and holy when we embrace the silenced stories we've inherited--from the creator of Black Coffee with White Friends                                 .                               In her debut book,                               Everybody Come Alive                              , Marcie Alvis Walker invites readers into a deeply intimate and illuminating memoir comprising lyrical essays and remembrances of being a curious child of the seventies and eighties, raised under the critical and watchful eye of Jim Crow matriarchs who struggled to integrate their lives and remain whole.                              While swimming in rivers of racial trauma and racial reckoning, Alvis Walker explores her earliest memories of abandonment and erasure, of her mother's mental illness and incarceration, and of her ongoing struggles with perfectionism and body dysmorphia in hopes of leaving a healed and whole legacy for her own child. Nostalgic but unflinching, candid yet tender,                               Everybody Come Alive                              is an invitation to be vulnerable along with her as she unravels all the beauty and terror of God, race, and gender's imprint on her life.                              This is a coming-of-age journey touching on the bittersweet pain and joy of what it takes to become a person who embraces being Black, a woman, and holy in America. Alvis Walker's unforgettable writing challenges readers to not only see and hold her story as being fully human, but also to see and hold their own stories too."
2023-07-03,Everybody Come Alive: A Memoir in Essays,,Marcie Alvis Walker,4.57,"['Memoir', 'Essays', 'Nonfiction', 'Race']",Kindle $12.99,Susan,Rating 5 out of 5,"June 5, 2023","What a beautiful, rare, true, wonderful, heart and spirit filled memoir! I've been waiting for it since I heard it was coming and if I'm honest even before. This is because everything Marcie has written that I've been fortunate enough to have read told me it would be amazing. Marcie has a phenomenal understanding of what is important and matters. There are not enough superlatives.","288 pages, Hardcover                             First published May 30, 2023","A dazzling memoir that explores what it means to become fully alive and holy when we embrace the silenced stories we've inherited--from the creator of Black Coffee with White Friends                                 .                               In her debut book,                               Everybody Come Alive                              , Marcie Alvis Walker invites readers into a deeply intimate and illuminating memoir comprising lyrical essays and remembrances of being a curious child of the seventies and eighties, raised under the critical and watchful eye of Jim Crow matriarchs who struggled to integrate their lives and remain whole.                              While swimming in rivers of racial trauma and racial reckoning, Alvis Walker explores her earliest memories of abandonment and erasure, of her mother's mental illness and incarceration, and of her ongoing struggles with perfectionism and body dysmorphia in hopes of leaving a healed and whole legacy for her own child. Nostalgic but unflinching, candid yet tender,                               Everybody Come Alive                              is an invitation to be vulnerable along with her as she unravels all the beauty and terror of God, race, and gender's imprint on her life.                              This is a coming-of-age journey touching on the bittersweet pain and joy of what it takes to become a person who embraces being Black, a woman, and holy in America. Alvis Walker's unforgettable writing challenges readers to not only see and hold her story as being fully human, but also to see and hold their own stories too."
2023-07-03,Everybody Come Alive: A Memoir in Essays,,Marcie Alvis Walker,4.57,"['Memoir', 'Essays', 'Nonfiction', 'Race']",Kindle $12.99,Candace S.,Rating 5 out of 5,"May 31, 2023","Marcie Alvis Walker has been one of my absolute favorite Instagram follows for many years now. Walker’s ability to quickly cut to the core of a deep and difficult truth, while writing about it the most poetic and gorgeous prose, continually blows me away, and this memoir captures that same feeling.                                      Everybody Come Alive is Walker’s story in particular, but it is also the story of discovering what it means to be Black, a woman, and a person who is holy, beloved, and fully alive in America today. This book is raw, honest, and vulnerable yet also joyful and hopeful. What a gift she has given the world by sharing her story so powerfully and generously. I’m so glad to have read it and hope you will, too.                                      Thank you to the author, publisher, and NetGalley for providing me an advanced digital copy of this book for review.","288 pages, Hardcover                             First published May 30, 2023","A dazzling memoir that explores what it means to become fully alive and holy when we embrace the silenced stories we've inherited--from the creator of Black Coffee with White Friends                                 .                               In her debut book,                               Everybody Come Alive                              , Marcie Alvis Walker invites readers into a deeply intimate and illuminating memoir comprising lyrical essays and remembrances of being a curious child of the seventies and eighties, raised under the critical and watchful eye of Jim Crow matriarchs who struggled to integrate their lives and remain whole.                              While swimming in rivers of racial trauma and racial reckoning, Alvis Walker explores her earliest memories of abandonment and erasure, of her mother's mental illness and incarceration, and of her ongoing struggles with perfectionism and body dysmorphia in hopes of leaving a healed and whole legacy for her own child. Nostalgic but unflinching, candid yet tender,                               Everybody Come Alive                              is an invitation to be vulnerable along with her as she unravels all the beauty and terror of God, race, and gender's imprint on her life.                              This is a coming-of-age journey touching on the bittersweet pain and joy of what it takes to become a person who embraces being Black, a woman, and holy in America. Alvis Walker's unforgettable writing challenges readers to not only see and hold her story as being fully human, but also to see and hold their own stories too."
2023-07-03,Everybody Come Alive: A Memoir in Essays,,Marcie Alvis Walker,4.57,"['Memoir', 'Essays', 'Nonfiction', 'Race']",Kindle $12.99,Lindsay O’Connor,Rating 5 out of 5,"May 17, 2023","“I want to wear myself out being as Black as I choose to be and have whiteness be the problem. I love being Black. I love my skin, my culture, its language, and its vibe.”                                      “How are we as Christians supposed to undo this? Where do we begin? Perhaps we begin by decolonizing our understanding of who is holy and who is beautiful.”                                      I had the honor of reading an advance copy of this beautiful new book scheduled to release on May 30. Though I have followed Marcie for a while on Instagram and expected it to be a great one, I was blown away by how gorgeous the writing is. It is textured, unique, and absolutely spellbinding! Marcie is an incredibly gifted storyteller who writes “…a story about the complexity of one human experience, my experience of being Black, woman, and holy.”                                      The book is divided into 3 parts: Black, Woman, and Holy. She shares stories from her childhood as the daughter of a mother who was in love with her Blackness but struggled with mental illness. She moved back and forth between her mother’s world and that of her grandparents, who helped raise her in a world that was much more immersed in whiteness. She also shares about her experience as a Black single mother.                                      It's difficult to know how to write about this book, other than to say that you have to experience it. Through captivating stories, Marcie weaves throughout the book threads of what it has meant to her to be Black, woman, and holy. I loved this book so much and felt honored to bear witness to her journey of becoming. What a gift.","288 pages, Hardcover                             First published May 30, 2023","A dazzling memoir that explores what it means to become fully alive and holy when we embrace the silenced stories we've inherited--from the creator of Black Coffee with White Friends                                 .                               In her debut book,                               Everybody Come Alive                              , Marcie Alvis Walker invites readers into a deeply intimate and illuminating memoir comprising lyrical essays and remembrances of being a curious child of the seventies and eighties, raised under the critical and watchful eye of Jim Crow matriarchs who struggled to integrate their lives and remain whole.                              While swimming in rivers of racial trauma and racial reckoning, Alvis Walker explores her earliest memories of abandonment and erasure, of her mother's mental illness and incarceration, and of her ongoing struggles with perfectionism and body dysmorphia in hopes of leaving a healed and whole legacy for her own child. Nostalgic but unflinching, candid yet tender,                               Everybody Come Alive                              is an invitation to be vulnerable along with her as she unravels all the beauty and terror of God, race, and gender's imprint on her life.                              This is a coming-of-age journey touching on the bittersweet pain and joy of what it takes to become a person who embraces being Black, a woman, and holy in America. Alvis Walker's unforgettable writing challenges readers to not only see and hold her story as being fully human, but also to see and hold their own stories too."
2023-07-03,Everybody Come Alive: A Memoir in Essays,,Marcie Alvis Walker,4.57,"['Memoir', 'Essays', 'Nonfiction', 'Race']",Kindle $12.99,Kristy Pinkley,Rating 5 out of 5,"May 23, 2023","I found this to be such a wonderful way to tell a story. It is woven in such a creative way. It makes you feel like the author is talking directly to you, opening up in a very vulnerable and raw way. Highly recommend reading this book to get a glimpse of a beautiful life.                                      Thanks to the publisher & NetGalley for free copy, and I am leaving this review voluntarily","288 pages, Hardcover                             First published May 30, 2023","A dazzling memoir that explores what it means to become fully alive and holy when we embrace the silenced stories we've inherited--from the creator of Black Coffee with White Friends                                 .                               In her debut book,                               Everybody Come Alive                              , Marcie Alvis Walker invites readers into a deeply intimate and illuminating memoir comprising lyrical essays and remembrances of being a curious child of the seventies and eighties, raised under the critical and watchful eye of Jim Crow matriarchs who struggled to integrate their lives and remain whole.                              While swimming in rivers of racial trauma and racial reckoning, Alvis Walker explores her earliest memories of abandonment and erasure, of her mother's mental illness and incarceration, and of her ongoing struggles with perfectionism and body dysmorphia in hopes of leaving a healed and whole legacy for her own child. Nostalgic but unflinching, candid yet tender,                               Everybody Come Alive                              is an invitation to be vulnerable along with her as she unravels all the beauty and terror of God, race, and gender's imprint on her life.                              This is a coming-of-age journey touching on the bittersweet pain and joy of what it takes to become a person who embraces being Black, a woman, and holy in America. Alvis Walker's unforgettable writing challenges readers to not only see and hold her story as being fully human, but also to see and hold their own stories too."
2023-07-03,Everybody Come Alive: A Memoir in Essays,,Marcie Alvis Walker,4.57,"['Memoir', 'Essays', 'Nonfiction', 'Race']",Kindle $12.99,daniella,Rating 4 out of 5,"April 14, 2023","Thank you to the author, publisher, and NetGalley for a copy to review. An excellent memoir telling the experience of a Black woman living in America. Essays from childhood through adulthood, Walker paints an emotional picture of her life and experiences in school, with family family, in and out of relationships, what it means to feel beautiful, and spirituality.","288 pages, Hardcover                             First published May 30, 2023","A dazzling memoir that explores what it means to become fully alive and holy when we embrace the silenced stories we've inherited--from the creator of Black Coffee with White Friends                                 .                               In her debut book,                               Everybody Come Alive                              , Marcie Alvis Walker invites readers into a deeply intimate and illuminating memoir comprising lyrical essays and remembrances of being a curious child of the seventies and eighties, raised under the critical and watchful eye of Jim Crow matriarchs who struggled to integrate their lives and remain whole.                              While swimming in rivers of racial trauma and racial reckoning, Alvis Walker explores her earliest memories of abandonment and erasure, of her mother's mental illness and incarceration, and of her ongoing struggles with perfectionism and body dysmorphia in hopes of leaving a healed and whole legacy for her own child. Nostalgic but unflinching, candid yet tender,                               Everybody Come Alive                              is an invitation to be vulnerable along with her as she unravels all the beauty and terror of God, race, and gender's imprint on her life.                              This is a coming-of-age journey touching on the bittersweet pain and joy of what it takes to become a person who embraces being Black, a woman, and holy in America. Alvis Walker's unforgettable writing challenges readers to not only see and hold her story as being fully human, but also to see and hold their own stories too."
2023-07-03,Everybody Come Alive: A Memoir in Essays,,Marcie Alvis Walker,4.57,"['Memoir', 'Essays', 'Nonfiction', 'Race']",Kindle $12.99,Diana Oestreich,Rating 5 out of 5,"May 15, 2023","This is an unflinching story that throws you into the rapids of a turbulent coming of age story that gives us what we most need. A truth telling that shines a light on Blackness, holiness and women. It’s a love song to a mother and a daughter. Don’t miss this book!","288 pages, Hardcover                             First published May 30, 2023","A dazzling memoir that explores what it means to become fully alive and holy when we embrace the silenced stories we've inherited--from the creator of Black Coffee with White Friends                                 .                               In her debut book,                               Everybody Come Alive                              , Marcie Alvis Walker invites readers into a deeply intimate and illuminating memoir comprising lyrical essays and remembrances of being a curious child of the seventies and eighties, raised under the critical and watchful eye of Jim Crow matriarchs who struggled to integrate their lives and remain whole.                              While swimming in rivers of racial trauma and racial reckoning, Alvis Walker explores her earliest memories of abandonment and erasure, of her mother's mental illness and incarceration, and of her ongoing struggles with perfectionism and body dysmorphia in hopes of leaving a healed and whole legacy for her own child. Nostalgic but unflinching, candid yet tender,                               Everybody Come Alive                              is an invitation to be vulnerable along with her as she unravels all the beauty and terror of God, race, and gender's imprint on her life.                              This is a coming-of-age journey touching on the bittersweet pain and joy of what it takes to become a person who embraces being Black, a woman, and holy in America. Alvis Walker's unforgettable writing challenges readers to not only see and hold her story as being fully human, but also to see and hold their own stories too."
2023-07-03,Everybody Come Alive: A Memoir in Essays,,Marcie Alvis Walker,4.57,"['Memoir', 'Essays', 'Nonfiction', 'Race']",Kindle $12.99,Leslie,Rating 4 out of 5,"March 21, 2023","An excellent memoir, in which author Walker describes her experiences as a Black girl and then woman, navigating majority white spaces, and the juxtaposition of her pro-Black mother and her assimilationist grandparents who she lived with. Throughout the book, Walker uses Christianity and the concept of ""holiness"" to frame her experiences; I'm not particularly religious myself but I did find this interesting, the exploration of Blackness and Christianity, especially in the context of white Christianity. I spread reading this book out over many months and it was nice to return to it to read it in chunks, but the essays do flow well together. Thank you to NetGalley for the ARC.","288 pages, Hardcover                             First published May 30, 2023","A dazzling memoir that explores what it means to become fully alive and holy when we embrace the silenced stories we've inherited--from the creator of Black Coffee with White Friends                                 .                               In her debut book,                               Everybody Come Alive                              , Marcie Alvis Walker invites readers into a deeply intimate and illuminating memoir comprising lyrical essays and remembrances of being a curious child of the seventies and eighties, raised under the critical and watchful eye of Jim Crow matriarchs who struggled to integrate their lives and remain whole.                              While swimming in rivers of racial trauma and racial reckoning, Alvis Walker explores her earliest memories of abandonment and erasure, of her mother's mental illness and incarceration, and of her ongoing struggles with perfectionism and body dysmorphia in hopes of leaving a healed and whole legacy for her own child. Nostalgic but unflinching, candid yet tender,                               Everybody Come Alive                              is an invitation to be vulnerable along with her as she unravels all the beauty and terror of God, race, and gender's imprint on her life.                              This is a coming-of-age journey touching on the bittersweet pain and joy of what it takes to become a person who embraces being Black, a woman, and holy in America. Alvis Walker's unforgettable writing challenges readers to not only see and hold her story as being fully human, but also to see and hold their own stories too."
2023-07-03,Everybody Come Alive: A Memoir in Essays,,Marcie Alvis Walker,4.57,"['Memoir', 'Essays', 'Nonfiction', 'Race']",Kindle $12.99,Blue,Rating 5 out of 5,"February 24, 2023","Marcie Alvis Walker addresses the painful issues in our society. Her honesty leads to pulling back the stage curtains. Opened there is the sights and sounds of being different in American society. The word ""racism"" is whispered and shouted. The differing circumstances lead to real situations in actual places.The chapter about bullies is haunting.                                      Her honest to goodness life leads to written letters or thoughts for celebrities or writings for you and me. That she lived through these struggles gives hope. We can make it. Life will not destroy us. We will live above issues that fight to make our days always nights without stars.","288 pages, Hardcover                             First published May 30, 2023","A dazzling memoir that explores what it means to become fully alive and holy when we embrace the silenced stories we've inherited--from the creator of Black Coffee with White Friends                                 .                               In her debut book,                               Everybody Come Alive                              , Marcie Alvis Walker invites readers into a deeply intimate and illuminating memoir comprising lyrical essays and remembrances of being a curious child of the seventies and eighties, raised under the critical and watchful eye of Jim Crow matriarchs who struggled to integrate their lives and remain whole.                              While swimming in rivers of racial trauma and racial reckoning, Alvis Walker explores her earliest memories of abandonment and erasure, of her mother's mental illness and incarceration, and of her ongoing struggles with perfectionism and body dysmorphia in hopes of leaving a healed and whole legacy for her own child. Nostalgic but unflinching, candid yet tender,                               Everybody Come Alive                              is an invitation to be vulnerable along with her as she unravels all the beauty and terror of God, race, and gender's imprint on her life.                              This is a coming-of-age journey touching on the bittersweet pain and joy of what it takes to become a person who embraces being Black, a woman, and holy in America. Alvis Walker's unforgettable writing challenges readers to not only see and hold her story as being fully human, but also to see and hold their own stories too."
